"car_id","url","manufacturer","model","badge","year","price","currency","main_image","location","fuel_type","seller_type","seller_id","images","vehicle_description","powerplant_type","cost_to_insure","engine","dealer_info","year_num"
"OAG-AD-24079854","https://www.carsales.com.au/cars/details/2023-ford-ranger-platinum-auto-fulltime-4wd-dr-my23-50-double-cab/OAG-AD-24079854/","Ford","Ranger","Ranger Platinum Auto FullTime 4WD DR MY23.50 Double Cab","2023",67888,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/91kp6dqhv7blfkijedu4e71i9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Diesel","dealer","AGC-SELLER-61458","[""https://carsales.pxcrush.net/carsales/car/dealer/91kp6dqhv7blfkijedu4e71i9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/d6e6a91ee4105e1bfefd579b6f18ae87.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/fbaab9edb956259b0cce5980ffb83f2f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/efbf3916658814e9a903d8f19e968bde.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/3r6nleasuna6xmj6by8nnchhs.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2023 Ford Ranger Platinum Auto FullTime 4WD DR MY23.50 Double Cab","6cyl 3.0L T Diesel",,"6cyl 3.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2023
"SSE-AD-19003341","https://www.carsales.com.au/cars/details/2005-subaru-forester-xs-79v-auto-awd-my06/SSE-AD-19003341/","Subaru","Forester","Forester XS 79V Auto AWD MY06","2005",3500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/izbhi0jpmx9js11ibmn1w1uf.png?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","SA","Petrol","private","SSE-SELLER-19003341","[""https://carsales.pxcrush.net/carsales/cars/private/izbhi0jpmx9js11ibmn1w1uf.png?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/8j0dywcetbm7dh6k9pp6lg36f.png?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/5mpfnufpuez5z0wyw8sm06wgh.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/awl4k66wgg8s9rdk2axsltm85.png?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/auaitfkudtjzud1kk27y1mdaz.png?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2005 Subaru Forester XS 79V Auto AWD MY06","4cyl 2.5L Petrol",,"4cyl 2.5L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2005
"SSE-AD-17373887","https://www.carsales.com.au/cars/details/2008-mitsubishi-lancer-evolution-x-cz-auto-awd/SSE-AD-17373887/","Mitsubishi","Lancer","Lancer Evolution X CZ Auto AWD","2008",25000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/55l5oxwew6hzmymruxki33hji.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","private","SSE-SELLER-17373887","[""https://carsales.pxcrush.net/carsales/cars/private/55l5oxwew6hzmymruxki33hji.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/d6kry9h8fcnb3t6mw4jxw3ngt.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/suffdperv5xefv64amz83duq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/e6fk32aobcfgxpn0i0jxvem0d.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2008 Mitsubishi Lancer Evolution X CZ Auto AWD","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2008
"OAG-AD-24453086","https://www.carsales.com.au/cars/details/2016-kia-sorento-platinum-auto-awd-my16/OAG-AD-24453086/","Kia","Sorento","Sorento Platinum Auto AWD MY16","2016",17490,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/hf4w07rq6g7knozlq9x3y4ty.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","dealer","AGC-SELLER-60100","[""https://carsales.pxcrush.net/carsales/cars/dealer/hf4w07rq6g7knozlq9x3y4ty.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/d8xqhu0cptgledpgjv1k3hlh6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/8az1jkjsxv0syy6lyhjbsiam5.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/bxzf5h0qh1a698kadc1bczoyi.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/37k0qo4hqsqyatnvgf9afjnhn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2016 Kia Sorento Platinum Auto AWD MY16","4cyl 2.2L T Diesel",,"4cyl 2.2L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2016
"OAG-AD-24119264","https://www.carsales.com.au/cars/details/2024-land-rover-range-rover-velar-p250-dynamic-se-auto-awd-my25/OAG-AD-24119264/","Land Rover","Range Rover Velar","Rover Range Rover Velar P250 Dynamic SE Auto AWD MY25","2024",128990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/576a911c58255861264083856332cf03.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","dealer","AGC-SELLER-80805","[""https://carsales.pxcrush.net/carsales/car/dealer/576a911c58255861264083856332cf03.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/ay2oa10vbxymc94ybgpkugdgs.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/ea55cbcceeab6a1381eb0e9e2555ac56.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8acc9916a0e0f2cacd6ae13044cfebc6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/f39bab21df8dd2ab73baa55b928fab96.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Land Rover Range Rover Velar P250 Dynamic SE Auto AWD MY25","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"SSE-AD-18873866","https://www.carsales.com.au/cars/details/2016-ford-territory-titanium-sz-mkii-auto/SSE-AD-18873866/","Ford","Territory","Territory Titanium SZ MkII Auto","2016",16700,"AUD","https://carsales.pxcrush.net/carsales/cars/private/dh58moajhziznbr32fwy582ra.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Diesel","private","SSE-SELLER-18873866","[""https://carsales.pxcrush.net/carsales/cars/private/dh58moajhziznbr32fwy582ra.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/alk3j9r5mef2iceqeyx6v7gt9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9f123qd9eak6yzk9ifhr5t9c8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/3mqf8m5ayx8jj9binnchjk67f.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/37geqsgy8ugfdbsphpwd0nav2.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2016 Ford Territory Titanium SZ MkII Auto","6cyl 2.7L T Diesel",,"6cyl 2.7L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2016
"OAG-AD-24364390","https://www.carsales.com.au/cars/details/2021-volkswagen-caddy-tdi320-5-maxi-auto-my21/OAG-AD-24364390/","Volkswagen","Caddy","Caddy TDI320 5 Maxi Auto MY21","2021",32990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/ea05skil4njodmwpj4aedxz8v.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Diesel","dealer","AGC-SELLER-64484","[""https://carsales.pxcrush.net/carsales/car/dealer/ea05skil4njodmwpj4aedxz8v.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/f5x0ixvzk8ivyszlmzomchdd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/df58dbf897dfc157e203de5f4f92fd10.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/a6c76dykudby9jdnnpwoanaqb.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/a1eff6845470ae7c066ec23d306cab37.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2021 Volkswagen Caddy TDI320 5 Maxi Auto MY21","4cyl 2.0L T Diesel",,"4cyl 2.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2021
"SSE-AD-18691877","https://www.carsales.com.au/cars/details/2021-audi-sq5-tdi-auto-quattro-my21/SSE-AD-18691877/","Audi","SQ5","SQ5 TDI Auto quattro MY21","2021",62999,"AUD","https://carsales.pxcrush.net/carsales/cars/private/c3u4vdhmjxqnuik0jl95twm4z.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Diesel","private","SSE-SELLER-18691877","[""https://carsales.pxcrush.net/carsales/cars/private/c3u4vdhmjxqnuik0jl95twm4z.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/1a3a9ez014cs2mngbdpla3u6a.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/asaavvnnr51wdc992exdvmwbm.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/acecmaxntfbgqcj41xj1ronvr.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/1n2cwyik97acgg00qtoqyn7jc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2021 Audi SQ5 TDI Auto quattro MY21","6cyl 3.0L T Diesel",,"6cyl 3.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2021
"OAG-AD-24497843","https://www.carsales.com.au/cars/details/2025-kia-sportage-sx-auto-fwd-my25/OAG-AD-24497843/?gts=OAG-AD-24497843&gtsSaleId=OAG-AD-24497843&gtsViewType=showcase&rankingType=showcase","Kia","Sportage","Sportage SX Auto FWD MY25","2025",40440,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/bt3leqmczqym3c0bgj4bzlk9b.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Petrol","dealer","AGC-SELLER-63570","[""https://carsales.pxcrush.net/carsales/cars/dealer/bt3leqmczqym3c0bgj4bzlk9b.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/b4mbdb9ov664ohyqniorjndy3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/5rij1hkpy018xsnf75vbirsll.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/69nqpr2038um9aar3cvxnlrct.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/a3h932lr6w369lw0b705800uf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2025 Kia Sportage SX Auto FWD MY25","4cyl 2.0L Petrol",,"4cyl 2.0L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2025
"OAG-AD-23603614","https://www.carsales.com.au/cars/details/1998-nissan-skyline-25gt-t-r34-manual/OAG-AD-23603614/","Nissan","Skyline","Skyline 25GT-T R34 Manual","1998",45990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/497d8qrydyuazziqlo3vb9u4j.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","SA","Petrol","dealer","AGC-SELLER-12947","[""https://carsales.pxcrush.net/carsales/car/dealer/497d8qrydyuazziqlo3vb9u4j.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/023c10e8efb9229bfff7bd47b79e4994.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/a4somp6cfev1zbmq16jjgsrla.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/16waoooq8ze5oskv6gy0l3013.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4xaids07e3n57e3evwq16dxbw.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","1998 Nissan Skyline 25GT-T R34 Manual","6cyl 2.5L T Petrol",,"6cyl 2.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",1998
"OAG-AD-24510499","https://www.carsales.com.au/cars/details/2015-suzuki-swift-gl-navigator-auto-my15/OAG-AD-24510499/","Suzuki","Swift","Swift GL Navigator Auto MY15","2015",12990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/7c3b2df209b75aad52fd5664d31bcf75.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-61437","[""https://carsales.pxcrush.net/carsales/car/dealer/7c3b2df209b75aad52fd5664d31bcf75.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/5q41ximh6m7mys9i634e2pobi.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/a6d9be28cf8b8a34899d16379bfe6fbc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/3rynon0ra89rot77myqfq2oj8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/6f1a18ae6eb878cbf507b34db2198f6c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2015 Suzuki Swift GL Navigator Auto MY15","4cyl 1.4L Petrol",,"4cyl 1.4L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2015
"OAG-AD-24532149","https://www.carsales.com.au/cars/details/2023-mazda-cx-9-touring-tc-auto/OAG-AD-24532149/","Mazda","CX-9","CX-9 Touring TC Auto","2023",45990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/8d9fefpmjwiv0hkxglzuxwst1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-63230","[""https://carsales.pxcrush.net/carsales/car/dealer/8d9fefpmjwiv0hkxglzuxwst1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4xb3rneq7qebhj505le2tptko.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/7d0e1023282543c3633c03fe9d4d9c2b.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/55f50205b7904b90c5e173dfe312dc6f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/9bjefldjnritvbb0jl83tb9h3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2023 Mazda CX-9 Touring TC Auto","4cyl 2.5L T Petrol",,"4cyl 2.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2023
"OAG-AD-24568941","https://www.carsales.com.au/cars/details/2017-volkswagen-tiguan-162tsi-highline-5n-auto-4motion-my18/OAG-AD-24568941/","Volkswagen","Tiguan","Tiguan 162TSI Highline 5N Auto 4MOTION MY18","2017",24990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/bht3fc93a1kae1t4w4atbz9kx.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","ACT","Petrol","dealer","AGC-SELLER-64046","[""https://carsales.pxcrush.net/carsales/cars/dealer/bht3fc93a1kae1t4w4atbz9kx.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/6t48df779hpfed8lae3jng2dm.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/cq8hq1d7x0ik71of9enekhavs.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7x1g998rfmw407zc63xbti3a6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3nw20f4mdd9mgqsjp86x31gab.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2017 Volkswagen Tiguan 162TSI Highline 5N Auto 4MOTION MY18","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2017
"SSE-AD-17846093","https://www.carsales.com.au/cars/details/2022-ford-ranger-xlt-auto-fulltime-4wd-dr-my22-double-cab/SSE-AD-17846093/","Ford","Ranger","Ranger XLT Auto FullTime 4WD DR MY22 Double Cab","2022",92500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/b2gv6az6913vmyef67n4tvgqw.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","private","SSE-SELLER-17846093","[""https://carsales.pxcrush.net/carsales/cars/private/b2gv6az6913vmyef67n4tvgqw.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/ae4rgm8ukd1lko64igia04b0r.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/2irhj6ewfjq8sg8mbd4velwqg.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9llivobpziw0ysm0vpmb44gx.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/b0bgvd54x63889wwkh8e6mwbu.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2022 Ford Ranger XLT Auto FullTime 4WD DR MY22 Double Cab","6cyl 3.0L T Diesel",,"6cyl 3.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2022
"SSE-AD-15917981","https://www.carsales.com.au/cars/details/2013-hyundai-i30-elite-auto/SSE-AD-15917981/","Hyundai","i30","i30 Elite Auto","2013",17990,"AUD","https://carsales.pxcrush.net/carsales/cars/private/69dip8f7boghf9pbjlk0ral45.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","private","SSE-SELLER-15917981","[""https://carsales.pxcrush.net/carsales/cars/private/69dip8f7boghf9pbjlk0ral45.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9f9udso7vpzzoibg6db5q5fdg.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/e46hmhe4h54yt516dvjvsje7c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/63pxhc9c6fyltr5d1uioc8l1u.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/x8nu0v8du92nsbgdfi23ms1k.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2013 Hyundai i30 Elite Auto","4cyl 1.8L Petrol",,"4cyl 1.8L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2013
"SSE-AD-19055507","https://www.carsales.com.au/cars/details/2012-volkswagen-tiguan-132tsi-pacific-5n-auto-4motion-my13/SSE-AD-19055507/","Volkswagen","Tiguan","Tiguan 132TSI Pacific 5N Auto 4MOTION MY13","2012",11000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/f4mb4oj92omtmqz0z2p5omta3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","private","SSE-SELLER-19055507","[""https://carsales.pxcrush.net/carsales/cars/private/f4mb4oj92omtmqz0z2p5omta3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/dnfvq72zjzih4pguq9a85yq9y.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/8omj4vlpys6ghqhhhbj2z9tf0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/ab5kdjoe2muq9sj23733ki0y8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/8oss5glf5w8z37h6rycsk9c5g.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2012 Volkswagen Tiguan 132TSI Pacific 5N Auto 4MOTION MY13","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2012
"SSE-AD-14955576","https://www.carsales.com.au/cars/details/2009-bmw-1-series-125i-e82-auto-my09/SSE-AD-14955576/","BMW","1 Series","1 Series 125i E82 Auto MY09","2009",15200,"AUD","https://carsales.pxcrush.net/carsales/cars/private/caxsqtz6x04pmuydpdrry9w81.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","private","SSE-SELLER-14955576","[""https://carsales.pxcrush.net/carsales/cars/private/caxsqtz6x04pmuydpdrry9w81.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6lub4vs8z81buo3m0ehkhkpk4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/cj1859zjgsmkndm6hv01044zr.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/8k5kjgdcirrvj2gvohh9sel7q.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/d3s4czpgxs75xmnqrnis4ba2f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2009 BMW 1 Series 125i E82 Auto MY09","6cyl 3.0L Petrol",,"6cyl 3.0L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2009
